time,symbol,price,day_volume
2022-10-19 19:36:04+00,MSFT,235.55,15372269
2022-10-19 19:36:04+00,MMM,114.32,1870720
2022-10-19 19:36:04+00,CMCSA,30.54,18328674
2022-10-19 19:36:03+00,SQ,53.84,11210515
2022-10-19 19:36:03+00,CMCSA,30.536,18326738
2022-10-19 19:36:03+00,CSCO,41.84,11385817
2022-10-19 19:36:03+00,NVDA,119.41,46931130
2022-10-19 19:36:03+00,AAPL,143.355,50717610
2022-10-19 19:36:03+00,CSCO,41.84,11385972
2022-10-19 19:36:03+00,C,43.23,11753352
2022-10-19 19:36:03+00,BAC,33.85,32715250
2022-10-19 19:36:03+00,NKE,88.38,3454489
2022-10-19 19:36:03+00,CSCO,41.84,11386127
2022-10-19 19:36:02+00,MU,52.95,11500122
2022-10-19 19:36:02+00,CSCO,41.8426,11385609
2022-10-19 19:36:02+00,MU,52.955,11500322
2022-10-19 19:36:02+00,AMAT,76.66,8423682
2022-10-19 19:36:02+00,TSLA,221.1701,48778106
2022-10-19 19:36:02+00,INTC,25.86,26643022
2022-10-19 19:36:02+00,GOOG,100.15,15567000
2022-10-19 19:36:02+00,NVDA,119.405,46928837
2022-10-19 19:36:02+00,MSFT,235.51,15371592
2022-10-19 19:36:01+00,GOOG,100.15,15566819
2022-10-19 19:36:01+00,INTC,25.86,26642761
2022-10-19 19:36:01+00,ZM,75.86,1366764
2022-10-19 19:36:01+00,NFLX,270.1599,43293713
2022-10-19 19:36:01+00,AMZN,114.32,38226284
2022-10-19 19:36:01+00,TSLA,221.17,48776955
2022-10-19 19:36:01+00,AMD,56.78,68610739
2022-10-19 19:36:01+00,AAPL,143.39,50712818
2022-10-19 19:36:01+00,QCOM,112.3,3543851
2022-10-19 19:36:01+00,MSFT,235.56,15370081
2022-10-19 19:36:01+00,GILD,66.29,4915482
2022-10-19 19:36:01+00,AMZN,114.32,38226328
2022-10-19 19:36:01+00,NFLX,270.02,43293913
2022-10-19 19:36:01+00,MSFT,235.54,15370745
2022-10-19 19:36:01+00,AMD,56.78,68612574
2022-10-19 19:36:01+00,QCOM,112.3,3543911
2022-10-19 19:36:01+00,PYPL,84.19,5657490
2022-10-19 19:36:01+00,AAPL,143.38,50713832
2022-10-19 19:36:01+00,PYPL,84.19,5657525
2022-10-19 19:36:01+00,NFLX,270.02,43293995
2022-10-19 19:36:01+00,NFLX,270.02,43294131
2022-10-19 19:36:01+00,QCOM,112.3,3544181
2022-10-19 19:36:01+00,ZM,75.86,1366766
2022-10-19 19:36:01+00,QCOM,112.3,3544183
2022-10-19 19:36:01+00,ZM,75.86,1366768
2022-10-19 19:36:01+00,ZM,75.86,1366771
2022-10-19 19:36:01+00,ZM,75.86,1367024
2022-10-19 19:36:00+00,AMD,56.785,68610394
2022-10-19 19:36:00+00,NVDA,119.42,46925387
2022-10-19 19:36:00+00,CMCSA,30.535,18322731
2022-10-19 19:36:00+00,GOOG,100.16,15564467
2022-10-19 19:36:00+00,PYPL,84.2,5656123
2022-10-19 19:36:00+00,INTC,25.855,26633299
2022-10-19 19:36:00+00,NKE,88.38,3453624
2022-10-19 19:36:00+00,PG,129.95,7033922
2022-10-19 19:36:00+00,DIS,98.89,9186018
2022-10-19 19:36:00+00,JPM,116.21,11415564
2022-10-19 19:36:00+00,XOM,103.6,15967836
2022-10-19 19:36:00+00,UBER,27.39,12602731
2022-10-19 19:36:00+00,PFE,43.09,17060254
2022-10-19 19:36:00+00,VZ,36.74,17909775
2022-10-19 19:36:00+00,JNJ,164.79,5707763
2022-10-19 19:36:00+00,AMAT,76.675,8422429
2022-10-19 19:36:00+00,NVDA,119.42,46925553
2022-10-19 19:36:00+00,BMY,71.24,4686179
2022-10-19 19:35:59+00,CSCO,41.84,11382497
2022-10-19 19:35:59+00,AAPL,143.39,50711052
2022-10-19 19:35:59+00,MMM,114.31,1869922
2022-10-19 19:35:59+00,MO,44.59,4348870
2022-10-19 19:35:59+00,TSLA,221.19,48774062
2022-10-19 19:35:59+00,MSFT,235.56,15369561
2022-10-19 19:35:59+00,AAPL,143.39,50711192
2022-10-19 19:35:59+00,TSLA,221.19,48776338
2022-10-19 19:35:59+00,MSFT,235.56,15369832
2022-10-19 19:35:59+00,CVX,168.48,7438135
2022-10-19 19:35:59+00,T,15.49,33851906
2022-10-19 19:35:59+00,KO,55.84,6873944
2022-10-19 19:35:59+00,MS,77.58,4634382
2022-10-19 19:35:58+00,SQ,53.84,11207511
2022-10-19 19:35:58+00,TSLA,221.205,48773062
2022-10-19 19:35:58+00,AMD,56.79,68608353
2022-10-19 19:35:58+00,AMZN,114.35,38224438
2022-10-19 19:35:58+00,CMCSA,30.525,18322431
2022-10-19 19:35:58+00,MSFT,235.57,15369447
2022-10-19 19:35:58+00,AAPL,143.395,50710226
2022-10-19 19:35:58+00,AMD,56.79,68609984
2022-10-19 19:35:58+00,AMZN,114.35,38224443
2022-10-19 19:35:58+00,MU,52.96,11499344
2022-10-19 19:35:58+00,CMCSA,30.525,18322631
2022-10-19 19:35:58+00,MU,52.96,11499622
2022-10-19 19:35:58+00,AMZN,114.35,38224803
2022-10-19 19:35:58+00,GM,33.57,7298033
2022-10-19 19:35:58+00,WFC,43.54,13630381
2022-10-19 19:35:58+00,GE,70.36,3878483
2022-10-19 19:35:58+00,V,186.25,3414967
2022-10-19 19:35:57+00,BMY,71.25,4683894
2022-10-19 19:35:57+00,GOOG,100.15,15562088
2022-10-19 19:35:57+00,AMD,56.785,68604242
2022-10-19 19:35:57+00,TSLA,221.2,48772807
2022-10-19 19:35:57+00,INTC,25.86,26632890
2022-10-19 19:35:57+00,NVDA,119.425,46924896
2022-10-19 19:35:57+00,MSFT,235.535,15368709
2022-10-19 19:35:57+00,GOOG,100.15,15562981
2022-10-19 19:35:57+00,INTC,25.86,26633107
2022-10-19 19:35:57+00,GOOG,100.15,15563054
2022-10-19 19:35:57+00,NVDA,119.425,46924962
2022-10-19 19:35:57+00,INTC,25.86,26633199
2022-10-19 19:35:57+00,C,43.23,11751601
2022-10-19 19:35:57+00,BAC,33.86,32710571
2022-10-19 19:35:57+00,CVS,91.46,2739248
2022-10-19 19:35:56+00,BAC,33.86,32701080
2022-10-19 19:35:56+00,JPM,116.18,11414145
2022-10-19 19:35:56+00,UBER,27.39,12602413
2022-10-19 19:35:56+00,JNJ,164.78,5706212
2022-10-19 19:35:56+00,NVDA,119.42,46923935
2022-10-19 19:35:56+00,INTC,25.855,26631590
2022-10-19 19:35:56+00,TSLA,221.19,48772290
2022-10-19 19:35:56+00,CSCO,41.84,11381766
2022-10-19 19:35:56+00,NFLX,270.085,43292883
2022-10-19 19:35:56+00,AAPL,143.39,50704131
2022-10-19 19:35:56+00,PYPL,84.2076,5655980
2022-10-19 19:35:56+00,MSFT,235.535,15368241
2022-10-19 19:35:56+00,PYPL,84.2076,5655981
2022-10-19 19:35:56+00,AMZN,114.3316,38223356
2022-10-19 19:35:56+00,CSCO,41.84,11381977
2022-10-19 19:35:56+00,NFLX,270.085,43293267
2022-10-19 19:35:56+00,AAPL,143.39,50705855
2022-10-19 19:35:56+00,CSCO,41.84,11382279
2022-10-19 19:35:56+00,NFLX,270.085,43293341
2022-10-19 19:35:56+00,PYPL,84.2076,5655986
2022-10-19 19:35:56+00,NFLX,270.085,43293362
2022-10-19 19:35:56+00,NFLX,270.085,43293363
2022-10-19 19:35:56+00,ORCL,66.35,3804986
2022-10-19 19:35:55+00,CMCSA,30.53,18317013
2022-10-19 19:35:55+00,TSLA,221.2,48771437
2022-10-19 19:35:55+00,NVDA,119.4109,46922515
2022-10-19 19:35:55+00,NFLX,270.055,43288055
2022-10-19 19:35:55+00,CVX,168.49,7436870
2022-10-19 19:35:55+00,MRK,93.31,6150424
2022-10-19 19:35:55+00,WFC,43.55,13621312
2022-10-19 19:35:55+00,MS,77.56,4633604
2022-10-19 19:35:55+00,IBM,122.98,3158452
2022-10-19 19:35:55+00,V,186.24,3414491
2022-10-19 19:35:55+00,AMZN,114.33,38223202
2022-10-19 19:35:55+00,MU,52.95,11496940
2022-10-19 19:35:55+00,AMAT,76.67,8421794
2022-10-19 19:35:55+00,AMD,56.785,68592942
2022-10-19 19:35:55+00,AMAT,76.67,8421939
2022-10-19 19:35:55+00,AMAT,76.67,8422219
2022-10-19 19:35:54+00,AMAT,76.675,8421594
2022-10-19 19:35:54+00,CSCO,41.835,11377494
2022-10-19 19:35:54+00,AAPL,143.38,50702422
2022-10-19 19:35:54+00,AMZN,114.33,38223097
2022-10-19 19:35:54+00,GOOG,100.15,15561747
2022-10-19 19:35:54+00,C,43.23,11748803
2022-10-19 19:35:54+00,T,15.49,33849977
2022-10-19 19:35:54+00,DIS,98.89,9185479
2022-10-19 19:35:54+00,XOM,103.61,15966651
2022-10-19 19:35:54+00,PFE,43.08,17056381
2022-10-19 19:35:54+00,HD,274.81,3137817
2022-10-19 19:35:54+00,GE,70.35,3877720
2022-10-19 19:35:54+00,USB,41.22,6692406
2022-10-19 19:35:53+00,AMD,56.7899,68592788
2022-10-19 19:35:53+00,INTC,25.855,26631090
2022-10-19 19:35:53+00,AMZN,114.33,38222524
2022-10-19 19:35:53+00,TSLA,221.18,48769627
2022-10-19 19:35:53+00,AAPL,143.3929,50698094
2022-10-19 19:35:53+00,NFLX,270.085,43287525
2022-10-19 19:35:53+00,GILD,66.285,4914516
2022-10-19 19:35:53+00,NFLX,270.045,43287634
2022-10-19 19:35:53+00,NVDA,119.42,46920704
2022-10-19 19:35:53+00,AMD,56.7899,68592792
2022-10-19 19:35:53+00,MSFT,235.54,15367198
2022-10-19 19:35:53+00,TSLA,221.18,48769875
2022-10-19 19:35:53+00,ABNB,116.395,2488153
2022-10-19 19:35:53+00,GILD,66.285,4914626
2022-10-19 19:35:53+00,MSFT,235.54,15367686
2022-10-19 19:35:53+00,GM,33.56,7285985
2022-10-19 19:35:53+00,NKE,88.39,3451404
2022-10-19 19:35:53+00,KO,55.84,6872680
2022-10-19 19:35:53+00,SNAP,10.89,43064594
2022-10-19 19:35:53+00,ABNB,116.395,2488154
2022-10-19 19:35:53+00,GILD,66.285,4914823
2022-10-19 19:35:53+00,ABNB,116.395,2488382
2022-10-19 19:35:53+00,ABNB,116.395,2488504
2022-10-19 19:35:52+00,ABNB,116.43,2487953
2022-10-19 19:35:52+00,NVDA,119.41,46918753
2022-10-19 19:35:52+00,AMD,56.7846,68592427
2022-10-19 19:35:52+00,USB,41.21,6690827
2022-10-19 19:35:52+00,AAPL,143.3901,50697939
2022-10-19 19:35:52+00,MU,52.955,11496236
2022-10-19 19:35:52+00,ORCL,66.36,3804879
2022-10-19 19:35:52+00,VZ,36.73,17888163
2022-10-19 19:35:51+00,NVDA,119.4007,46917823
2022-10-19 19:35:51+00,T,15.49,33847624
2022-10-19 19:35:51+00,DIS,98.88,9181639
2022-10-19 19:35:51+00,WFC,43.53,13619651
2022-10-19 19:35:51+00,GE,70.36,3877463
2022-10-19 19:35:51+00,CMCSA,30.525,18316096
2022-10-19 19:35:51+00,NFLX,270.08,43286814
2022-10-19 19:35:51+00,TSLA,221.23,48768869
2022-10-19 19:35:51+00,NFLX,270.08,43286872
2022-10-19 19:35:51+00,TSLA,221.21,48769299
2022-10-19 19:35:51+00,CRM,153.02,4850589
2022-10-19 19:35:50+00,AMAT,76.67,8421219
2022-10-19 19:35:50+00,TSLA,221.1989,48766202
2022-10-19 19:35:50+00,AAPL,143.395,50694954
2022-10-19 19:35:50+00,AMD,56.7807,68587443
2022-10-19 19:35:50+00,MSFT,235.5001,15365945
2022-10-19 19:35:50+00,CVX,168.49,7434526
2022-10-19 19:35:50+00,VZ,36.73,17886403
2022-10-19 19:35:50+00,AMZN,114.3302,38222241
2022-10-19 19:35:50+00,MSFT,235.5001,15366149
2022-10-19 19:35:50+00,AAPL,143.395,50695854
2022-10-19 19:35:50+00,BMY,71.24,4681902
2022-10-19 19:35:50+00,AMZN,114.3302,38222244
2022-10-19 19:35:50+00,MSFT,235.5001,15366200
2022-10-19 19:35:50+00,AMAT,76.67,8421321
2022-10-19 19:35:50+00,MSFT,235.5001,15366248
2022-10-19 19:35:49+00,MU,52.95,11494195
2022-10-19 19:35:49+00,PYPL,84.21,5655178
2022-10-19 19:35:49+00,UBER,27.39,12601949
2022-10-19 19:35:49+00,MU,52.95,11495096
2022-10-19 19:35:49+00,GOOG,100.1413,15561558
2022-10-19 19:35:49+00,AMAT,76.67,8420743
2022-10-19 19:35:49+00,MSFT,235.51,15365015
2022-10-19 19:35:49+00,NFLX,270.02,43281044
2022-10-19 19:35:49+00,GILD,66.28,4914213
2022-10-19 19:35:49+00,ZM,75.88,1366386
2022-10-19 19:35:49+00,AAPL,143.3907,50693831
2022-10-19 19:35:49+00,INTC,25.8599,26626828
2022-10-19 19:35:49+00,TSLA,221.24,48763354
2022-10-19 19:35:49+00,AMD,56.785,68582342
2022-10-19 19:35:49+00,CSCO,41.84,11377176
2022-10-19 19:35:49+00,PYPL,84.21,5655247
2022-10-19 19:35:49+00,NFLX,270.02,43282303
2022-10-19 19:35:49+00,GM,33.56,7283667
2022-10-19 19:35:49+00,CSCO,41.84,11377276
2022-10-19 19:35:49+00,PG,129.99,7030780
2022-10-19 19:35:49+00,NKE,88.39,3450119
2022-10-19 19:35:49+00,JPM,116.17,11413375
2022-10-19 19:35:49+00,ORCL,66.36,3804779
2022-10-19 19:35:49+00,IBM,122.97,3158226
2022-10-19 19:35:49+00,CVS,91.45,2738719
2022-10-19 19:35:49+00,GOOG,100.1413,15561588
2022-10-19 19:35:49+00,GOOG,100.1413,15561645
2022-10-19 19:35:49+00,ZM,75.88,1366387
2022-10-19 19:35:49+00,CSCO,41.84,11377294
2022-10-19 19:35:49+00,GOOG,100.1413,15561647
2022-10-19 19:35:49+00,PYPL,84.21,5655443
2022-10-19 19:35:49+00,ZM,75.88,1366638
2022-10-19 19:35:48+00,SQ,53.82,11204416
2022-10-19 19:35:48+00,CSCO,41.835,11376873
2022-10-19 19:35:48+00,GILD,66.28,4913868
2022-10-19 19:35:48+00,AMD,56.7814,68581355
2022-10-19 19:35:48+00,AMZN,114.33,38220663
2022-10-19 19:35:48+00,TSLA,221.2799,48758691
2022-10-19 19:35:48+00,NFLX,270.05,43280240
2022-10-19 19:35:48+00,NVDA,119.405,46914316
2022-10-19 19:35:48+00,AAPL,143.365,50690201
2022-10-19 19:35:48+00,AMZN,114.33,38220967
2022-10-19 19:35:48+00,XOM,103.61,15963410
2022-10-19 19:35:48+00,PFE,43.08,17054649
2022-10-19 19:35:47+00,JPM,116.16,11410318
2022-10-19 19:35:47+00,KO,55.86,6870571
2022-10-19 19:35:47+00,CRM,153.01,4849639
2022-10-19 19:35:47+00,BMY,71.26,4679172
2022-10-19 19:35:47+00,NVDA,119.4,46913719
2022-10-19 19:35:47+00,MU,52.95,11492910
2022-10-19 19:35:47+00,CSCO,41.84,11376773
2022-10-19 19:35:47+00,ABNB,116.4043,2487853
2022-10-19 19:35:47+00,INTC,25.855,26626097
2022-10-19 19:35:47+00,AMD,56.79,68578238
2022-10-19 19:35:47+00,CMCSA,30.525,18315792
2022-10-19 19:35:47+00,AAPL,143.38,50689068
2022-10-19 19:35:47+00,TSLA,221.27,48756014
2022-10-19 19:35:47+00,AMZN,114.3201,38219928
2022-10-19 19:35:47+00,NFLX,270.12,43280089
2022-10-19 19:35:47+00,GOOG,100.14,15561229
2022-10-19 19:35:47+00,MSFT,235.4901,15364753
2022-10-19 19:35:47+00,CAT,184.2,1528101
2022-10-19 19:35:47+00,GOOG,100.14,15561237
2022-10-19 19:35:47+00,INTC,25.855,26626098
2022-10-19 19:35:47+00,MMM,114.29,1869220
2022-10-19 19:35:47+00,MO,44.59,4346947
2022-10-19 19:35:47+00,C,43.22,11748371
2022-10-19 19:35:47+00,BAC,33.85,32698392
2022-10-19 19:35:47+00,MRK,93.31,6148951
2022-10-19 19:35:47+00,MS,77.55,4632793
2022-10-19 19:35:47+00,SNAP,10.89,43062135
2022-10-19 19:35:47+00,V,186.25,3413674
2022-10-19 19:35:46+00,AMZN,114.3405,38216819
2022-10-19 19:35:46+00,GM,33.57,7282209
2022-10-19 19:35:46+00,C,43.23,11745906
2022-10-19 19:35:46+00,DIS,98.9,9178743
2022-10-19 19:35:46+00,NVDA,119.4027,46910655
2022-10-19 19:35:46+00,INTC,25.865,26621589
2022-10-19 19:35:46+00,T,15.49,33834084
2022-10-19 19:35:46+00,ORCL,66.36,3803795
2022-10-19 19:35:46+00,AMZN,114.3405,38216829
2022-10-19 19:35:46+00,GILD,66.28,4913464
2022-10-19 19:35:46+00,GOOG,100.15,15556316
2022-10-19 19:35:46+00,QCOM,112.33,3542706
2022-10-19 19:35:46+00,MU,52.96,11491860
2022-10-19 19:35:46+00,XOM,103.61,15961274
2022-10-19 19:35:46+00,PYPL,84.21,5654926
2022-10-19 19:35:46+00,CMCSA,30.545,18297357
2022-10-19 19:35:46+00,AAPL,143.395,50683903
2022-10-19 19:35:46+00,AMD,56.79,68573652
2022-10-19 19:35:46+00,MS,77.56,4629422
2022-10-19 19:35:46+00,HD,274.87,3137459
2022-10-19 19:35:46+00,WFC,43.52,13611044
2022-10-19 19:35:46+00,TSLA,221.28,48748890
2022-10-19 19:35:46+00,NFLX,270.15,43277994
2022-10-19 19:35:46+00,QCOM,112.33,3542828
2022-10-19 19:35:46+00,PYPL,84.21,5654968
2022-10-19 19:35:46+00,USB,41.22,6688069
2022-10-19 19:35:46+00,QCOM,112.33,3542978
2022-10-19 19:35:46+00,BA,138.06,4835183
2022-10-19 19:35:46+00,JNJ,164.78,5705894
2022-10-19 19:35:46+00,QCOM,112.33,3543013
2022-10-19 19:35:46+00,QCOM,112.33,3543218
2022-10-19 19:35:46+00,QCOM,112.33,3543320
2022-10-19 19:35:46+00,QCOM,112.33,3543471
2022-10-19 19:35:46+00,QCOM,112.33,3543596
2022-10-19 19:35:46+00,QCOM,112.33,3543598
2022-10-19 19:35:45+00,AMD,56.805,68569869
2022-10-19 19:35:45+00,PYPL,84.2215,5654063
2022-10-19 19:35:45+00,QCOM,112.34,3542422
2022-10-19 19:35:45+00,MSFT,235.54,15363205
2022-10-19 19:35:45+00,MU,52.97,11491760
2022-10-19 19:35:45+00,GOOG,100.15,15556079
2022-10-19 19:35:45+00,TSLA,221.28,48741835
2022-10-19 19:35:45+00,AAPL,143.42,50675078
2022-10-19 19:35:45+00,AMD,56.8013,68569971
2022-10-19 19:35:45+00,SNAP,10.89,43061358
2022-10-19 19:35:45+00,BAC,33.85,32683740
2022-10-19 19:35:45+00,PG,130.03,7030234
2022-10-19 19:35:45+00,NKE,88.42,3446852
2022-10-19 19:35:45+00,MSFT,235.54,15363946
2022-10-19 19:35:45+00,VZ,36.74,17884399
2022-10-19 19:35:45+00,JNJ,164.78,5705168
2022-10-19 19:35:45+00,GE,70.35,3875988
2022-10-19 19:35:45+00,CVS,91.46,2738169
2022-10-19 19:35:44+00,ABNB,116.42,2486324
2022-10-19 19:35:44+00,TSLA,221.2806,48740303
2022-10-19 19:35:44+00,AAPL,143.43,50673339
2022-10-19 19:35:44+00,GOOG,100.16,15555792
2022-10-19 19:35:44+00,AMZN,114.355,38216308
2022-10-19 19:35:44+00,GILD,66.285,4912931
2022-10-19 19:35:44+00,BA,138.07,4834417
2022-10-19 19:35:44+00,ABNB,116.42,2487212
2022-10-19 19:35:43+00,USB,41.22,6687463
2022-10-19 19:35:43+00,PYPL,84.23,5653764
2022-10-19 19:35:43+00,INTC,25.8699,26620851
2022-10-19 19:35:43+00,TSLA,221.32,48739186
2022-10-19 19:35:43+00,NVDA,119.44,46908528
2022-10-19 19:35:43+00,CMCSA,30.545,18297057
2022-10-19 19:35:43+00,NVDA,119.44,46908633
2022-10-19 19:35:43+00,MSFT,235.56,15363105
2022-10-19 19:35:43+00,INTC,25.8699,26621005
2022-10-19 19:35:43+00,NVDA,119.44,46908819
2022-10-19 19:35:43+00,MO,44.59,4345376
2022-10-19 19:35:42+00,PYPL,84.22,5653371
2022-10-19 19:35:42+00,GILD,66.28,4912528
2022-10-19 19:35:42+00,NFLX,270.26,43277087
2022-10-19 19:35:42+00,TSLA,221.3,48737676
2022-10-19 19:35:42+00,INTC,25.865,26620364
2022-10-19 19:35:42+00,GOOG,100.16,15554781
2022-10-19 19:35:42+00,AMD,56.805,68565794
2022-10-19 19:35:42+00,SQ,53.84,11201460
2022-10-19 19:35:42+00,ABNB,116.39,2484485
2022-10-19 19:35:42+00,CSCO,41.845,11374849
2022-10-19 19:35:42+00,NFLX,270.26,43277099
2022-10-19 19:35:42+00,AAPL,143.43,50672093
2022-10-19 19:35:42+00,AMD,56.81,68567918
2022-10-19 19:35:42+00,UBER,27.39,12595484
2022-10-19 19:35:42+00,CSCO,41.845,11374997
2022-10-19 19:35:42+00,GILD,66.28,4912631
2022-10-19 19:35:42+00,NFLX,270.26,43277125
2022-10-19 19:35:42+00,CSCO,41.845,11375030
2022-10-19 19:35:42+00,CVX,168.53,7429403
2022-10-19 19:35:42+00,CSCO,41.845,11375113
2022-10-19 19:35:42+00,IBM,122.98,3155516
2022-10-19 19:35:42+00,V,186.31,3411210
2022-10-19 19:35:41+00,SNAP,10.89,43055577
2022-10-19 19:35:41+00,MU,52.98,11490867
2022-10-19 19:35:41+00,AAPL,143.415,50671406
2022-10-19 19:35:41+00,NVDA,119.4303,46906579
2022-10-19 19:35:41+00,CSCO,41.85,11373669
2022-10-19 19:35:41+00,INTC,25.8674,26618229
2022-10-19 19:35:41+00,TSLA,221.3254,48733887
2022-10-19 19:35:41+00,MSFT,235.56,15362731
2022-10-19 19:35:41+00,BAC,33.85,32679607
2022-10-19 19:35:41+00,T,15.49,33827874
2022-10-19 19:35:41+00,MRK,93.31,6148110
2022-10-19 19:35:41+00,XOM,103.61,15957995
2022-10-19 19:35:41+00,GE,70.35,3875773
2022-10-19 19:35:41+00,VZ,36.74,17881618
2022-10-19 19:35:41+00,V,186.29,3410889
2022-10-19 19:35:41+00,AMZN,114.335,38214148
2022-10-19 19:35:41+00,MU,52.98,11490967
2022-10-19 19:35:41+00,CMCSA,30.545,18296702
2022-10-19 19:35:41+00,MSFT,235.56,15362911
2022-10-19 19:35:41+00,NVDA,119.44,46907514
2022-10-19 19:35:41+00,CMCSA,30.545,18296704
2022-10-19 19:35:41+00,MSFT,235.56,15362912
2022-10-19 19:35:41+00,PFE,43.08,17052706
2022-10-19 19:35:40+00,GOOG,100.17,15553516
2022-10-19 19:35:40+00,CSCO,41.855,11370426
2022-10-19 19:35:40+00,CMCSA,30.545,18296501
2022-10-19 19:35:40+00,AAPL,143.44,50667274
2022-10-19 19:35:40+00,INTC,25.865,26618049
2022-10-19 19:35:40+00,AMAT,76.71,8419551
2022-10-19 19:35:40+00,NFLX,270.21,43275741
2022-10-19 19:35:40+00,ZM,75.88,1363489
2022-10-19 19:35:40+00,ABNB,116.44,2483952
2022-10-19 19:35:40+00,TSLA,221.34,48730108
2022-10-19 19:35:40+00,BA,138.06,4832641
2022-10-19 19:35:40+00,ABNB,116.44,2484285
2022-10-19 19:35:40+00,GM,33.56,7280815
2022-10-19 19:35:40+00,CVX,168.52,7426569
2022-10-19 19:35:40+00,CMCSA,30.545,18296502
2022-10-19 19:35:40+00,GILD,66.28,4912360
2022-10-19 19:35:40+00,C,43.24,11740668
2022-10-19 19:35:40+00,GOOG,100.17,15553690
2022-10-19 19:35:40+00,JPM,116.19,11406598
2022-10-19 19:35:40+00,NKE,88.42,3445957
2022-10-19 19:35:40+00,ORCL,66.37,3802576
2022-10-19 19:35:40+00,PFE,43.09,17051236
2022-10-19 19:35:40+00,CVS,91.47,2737382
2022-10-19 19:35:40+00,CRM,153.02,4846492
2022-10-19 19:35:40+00,BMY,71.25,4678389
2022-10-19 19:35:40+00,AMAT,76.71,8419636
2022-10-19 19:35:40+00,AMAT,76.71,
2022-10-19 19:35:40+00,AMAT,76.71,8419819
2022-10-19 19:35:40+00,AMAT,76.71,8420171
2022-10-19 19:35:39+00,AMD,56.82,68563082
2022-10-19 19:35:39+00,INTC,25.8739,26616447
2022-10-19 19:35:39+00,TSLA,221.3467,48728759
2022-10-19 19:35:39+00,MMM,114.32,1868105
2022-10-19 19:35:39+00,NVDA,119.45,46904254
2022-10-19 19:35:39+00,AMD,56.82,68563243
2022-10-19 19:35:39+00,MO,44.59,4344953
2022-10-19 19:35:39+00,AMD,56.82,68563545
2022-10-19 19:35:39+00,KO,55.85,6869781
2022-10-19 19:35:39+00,MS,77.57,4629308
2022-10-19 19:35:39+00,WFC,43.52,13609294
2022-10-19 19:35:38+00,TSLA,221.37,48726662
2022-10-19 19:35:38+00,MSFT,235.61,15361806
2022-10-19 19:35:38+00,USB,41.22,6687013
2022-10-19 19:35:38+00,AAPL,143.455,50666291
2022-10-19 19:35:38+00,GOOG,100.18,15552014
2022-10-19 19:35:38+00,CMCSA,30.545,18296301
2022-10-19 19:35:38+00,AMZN,114.36,38213027
2022-10-19 19:35:38+00,AMZN,114.36,38213240
2022-10-19 19:35:38+00,AMAT,76.7221,8419250
2022-10-19 19:35:38+00,MSFT,235.61,15361901
2022-10-19 19:35:38+00,MSFT,235.61,15362517
2022-10-19 19:35:38+00,AMZN,114.36,38213390
2022-10-19 19:35:38+00,PG,130.03,7028490
2022-10-19 19:35:38+00,HD,274.84,3135515
2022-10-19 19:35:38+00,IBM,122.99,3154916
2022-10-19 19:35:37+00,CMCSA,30.55,18264075
2022-10-19 19:35:37+00,NKE,88.42,3443546
2022-10-19 19:35:37+00,AMD,56.82,68559732
2022-10-19 19:35:37+00,MU,52.99,11490204
2022-10-19 19:35:37+00,CMCSA,30.55,18280198
2022-10-19 19:35:37+00,GOOG,100.17,15551139
2022-10-19 19:35:37+00,AMAT,76.7275,8418098
2022-10-19 19:35:37+00,AMZN,114.36,38212853
2022-10-19 19:35:37+00,AAPL,143.45,50657435
2022-10-19 19:35:37+00,MU,52.99,11490266
2022-10-19 19:35:37+00,UBER,27.39,12590517
2022-10-19 19:35:37+00,MU,52.99,11490567
2022-10-19 19:35:37+00,DIS,98.92,9174864
2022-10-19 19:35:36+00,AMAT,76.723,8417995
2022-10-19 19:35:36+00,AAPL,143.4304,50653055
2022-10-19 19:35:36+00,NVDA,119.45,46899933
2022-10-19 19:35:36+00,AMZN,114.3349,38209996
2022-10-19 19:35:36+00,AMD,56.825,68559361
2022-10-19 19:35:36+00,BAC,33.85,32674190
2022-10-19 19:35:36+00,T,15.49,33824508
2022-10-19 19:35:36+00,DIS,98.92,9173879
2022-10-19 19:35:36+00,XOM,103.6,15956741
2022-10-19 19:35:36+00,PFE,43.08,17044427
2022-10-19 19:35:36+00,HD,274.9,3135341
2022-10-19 19:35:36+00,WFC,43.52,13608924
2022-10-19 19:35:36+00,VZ,36.74,17879380
2022-10-19 19:35:36+00,CRM,153.01,4844317
2022-10-19 19:35:36+00,NVDA,119.45,46900465
2022-10-19 19:35:35+00,PYPL,84.235,5652952
2022-10-19 19:35:35+00,AMAT,76.735,8417196
2022-10-19 19:35:35+00,AAPL,143.45,50648065
2022-10-19 19:35:35+00,MMM,114.32,1867201
2022-10-19 19:35:35+00,SNAP,10.89,43053701
2022-10-19 19:35:35+00,MSFT,235.57,15361379
2022-10-19 19:35:35+00,INTC,25.87,26614392
2022-10-19 19:35:35+00,GOOG,100.17,15549266
2022-10-19 19:35:35+00,TSLA,221.36,48721904
2022-10-19 19:35:35+00,BA,138.04,4831336
2022-10-19 19:35:35+00,CVX,168.52,7423297
2022-10-19 19:35:35+00,PG,130.01,7027848
2022-10-19 19:35:35+00,JPM,116.21,11403789
2022-10-19 19:35:35+00,ORCL,66.36,3802206
2022-10-19 19:35:35+00,CVS,91.46,2735770
